AFLA_066930  Ao3042_11274  100       100       0          1048      19008  21090  +     
AFLA_066920  Ao3042_11275  93.6      89.7      4.64e-250  685       21128  22270  -     
AFLA_066910  Ao3042_11276  98.3      66.5      4.15e-167  470       23024  23771  +     
AFLA_066900  Ao3042_11277  95.8      90.9      0          1432      24486  26798  -     
AFLA_066890  Ao3042_11278  76.9      57.7      9.4e-147   426       29303  30422  +     
AFLA_066880  Ao3042_11280  97.9      100       0          905       31762  33340  -     
AFLA_066870  Ao3042_11281  100       100       3.9e-97    280       33862  34396  +     
AFLA_066860  Ao3042_11282  99.8      100       0          1135      34460  36650  +     
AFLA_066840  Ao3042_11284  99.6      100       0          7751      37341  49338  +     

AKHY01000195.1
--------------
Cluster 4, score 1.0354:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066900  Ao3042_09725  32.7      87.4      3.16e-108  354       43002  46052  +     


GCA_000691885
=============
AMCJ01000053.1
--------------
Cluster 5, score 19.4870:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066840  AO1008_00425  99.6      100       0          7751      93587   105584  -     
AFLA_066860  AO1008_00426  99.8      100       0          1135      106275  108465  -     
AFLA_066870  AO1008_00428  100       100       3.9e-97    280       108529  109063  -     
AFLA_066880  AO1008_00429  97.9      100       0          905       109585  111163  +     
AFLA_066890  AO1008_00431  76.9      57.7      9.4e-147   426       112503  113622  -     
AFLA_066900  AO1008_00432  95.8      90.9      0          1432      116127  118439  +     
AFLA_066910  AO1008_00433  98.3      66.5      4.15e-167  470       119154  119901  -     
AFLA_066920  AO1008_00434  93.6      89.7      4.64e-250  685       120655  121797  +     
AFLA_066930  AO1008_00435  100       100       0          1048      121835  123917  -     
AFLA_066940  AO1008_00436  95.6      100       1.3e-270   738       123993  125409  +     


GCA_000952835
=============
JZDT01000850.1
--------------
Cluster 6, score 6.0639:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066890  AFLA70_123g001720  99.2      100       0          1010      1250   3341   +     
AFLA_066880  AFLA70_123g001731  85.1      100       9.52e-272  747       3879   5390   -     
AFLA_066860  AFLA70_123g001740  99.8      100       0          1135      6023   8720   +     
AFLA_066870  AFLA70_123g001740  99.3      99.3      7.74e-89   276       6023   8720   +     
AFLA_066840  AFLA70_123g001750  99.6      100       0          7747      9357   21198  +     

JZDT01000776.1
--------------
Cluster 7, score 9.4970:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066900  AFLA70_401g000911  97.3      100       0          1616      893    3470   +     
AFLA_066910  AFLA70_401g000921  98.9      100       2.26e-258  706       4144   5286   -     
AFLA_066920  AFLA70_401g000931  99        100       3.29e-303  823       5412   6787   +     
AFLA_066930  AFLA70_401g000941  100       100       0          1048      6754   8907   -     
AFLA_066940  AFLA70_401g000950  99.7      100       7.64e-286  777       8983   10469  +     


GCA_000956085
=============
JZEE01000232.1
--------------
Cluster 8, score 16.4817:
Query        Subject        Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066940  P875_00127862  96.1      100       7.53e-277  754       209273  210666  -     
AFLA_066930  P875_00127840  98        100       0          1033      211014  212667  +     
AFLA_066920  P875_00127856  93.6      89.7      9.57e-255  698       212878  214020  -     
AFLA_066910  P875_00127839  91.4      100       4.04e-238  654       214378  215516  +     
AFLA_066900  P875_00127850  93.5      90.9      0          1421      216002  218311  -     
AFLA_066890  P875_00127846  94.1      100       0          955       220856  222911  +     
AFLA_066880  P875_00127860  81.3      100       2.38e-258  713       223507  225017  -     
AFLA_066860  P875_00127844  98.2      100       0          1117      225687  227963  +     
AFLA_066870  P875_00127844  94.2      99.3      1.16e-83   263       225687  227963  +     
AFLA_066840  P875_00127837  95.9      100       0          7472      229055  240896  +     


GCA_001204775
=============
JNOM01000095.1
--------------
Cluster 9, score 2.1611:
Query        Subject      Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066890  ANOM_004677  79.2      70.9      3.54e-196  553       21286  22594  +     
AFLA_066860  ANOM_004679  93.6      100       0          1058      25320  27586  +     
AFLA_066870  ANOM_004679  92.9      99.3      9.73e-81   255       25320  27586  +     


GCA_001696595
=============
MBFL02000331.1
--------------
Cluster 10, score 1.0555:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start  End   Strand
AFLA_066930  BBP40_006992  57.6      91.9      3.41e-194  555       3167   4827  +     


GCA_002007945
=============
MKZY01000005.1
--------------
Cluster 11, score 19.3087:
Query        Subject         Identity  Coverage  E-value    Bitscore  Start    End      Strand
AFLA_066940  OAory_01106110  97.7      100       8.52e-277  754       3536180  3537574  -     
AFLA_066930  OAory_01106120  99.4      100       0          1041      3537707  3539559  +     
AFLA_066920  OAory_01106130  99.7      89.7      2.34e-271  740       3539770  3540912  -     
AFLA_066910  OAory_01106140  93.4      100       1.4e-238   655       3541271  3542412  +     
AFLA_066900  OAory_01106150  96.3      100       0          1591      3543124  3545661  -     
AFLA_066890  OAory_01106160  98.4      100       0          1003      3547943  3549854  +     
AFLA_066880  OAory_01106170  85.1      100       9.52e-272  747       3550465  3551976  -     
AFLA_066860  OAory_01106180  99.8      100       0          1133      3552609  3554885  +     
AFLA_066870  OAory_01106180  98.6      99.3      4.26e-88   275       3552609  3554885  +     
AFLA_066850  OAory_01106190  96.5      80.2      6.54e-53   165       3555318  3555693  -     
AFLA_066840  OAory_01106210  98.6      69.2      0          5258      3559598  3570931  +     


GCA_002443195
=============
NWUI02000100.1
--------------
Cluster 12, score 19.5646:
Query        Subject      Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066940  AFGD_006798  99.2      100       6.28e-285  775       554735  556129  -     
AFLA_066930  AFGD_006799  99.8      100       0          1046      556461  558114  +     
AFLA_066920  AFGD_006800  99.7      89.7      2.34e-271  740       558325  559467  -     
AFLA_066910  AFGD_006801  98.9      100       6.75e-260  709       559826  560967  +     
AFLA_066900  AFGD_006802  97.8      100       0          1622      561681  564218  -     
AFLA_066890  AFGD_006803  98.6      100       0          1006      566494  568430  +     
AFLA_066880  AFGD_006804  83.5      98.1      5.52e-262  723       568895  570556  -     
AFLA_066860  AFGD_006805  100       100       0          1136      571149  573425  +     
AFLA_066870  AFGD_006805  99.3      99.3      7.74e-89   276       571149  573425  +     
AFLA_066850  AFGD_006806  100       90.6      2.14e-63   191       573933  574233  -     
AFLA_066840  AFGD_006807  99.1      100       0          7698      574517  586358  +     


GCA_002443215
=============
NWUG02000251.1
--------------
Cluster 13, score 19.5661:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066840  COH21_002894  99.1      100       0          7698      18478  30319  -     
AFLA_066850  COH21_002895  100       90.6      2.14e-63   191       30603  30903  +     
AFLA_066860  COH21_002896  99.8      100       0          1135      31411  33687  -     
AFLA_066870  COH21_002896  98.6      99.3      3.03e-88   275       31411  33687  -     
AFLA_066880  COH21_002897  84.8      100       3.17e-270  743       34280  35831  +     
AFLA_066890  COH21_002898  98.2      100       0          1003      36432  38365  -     
AFLA_066900  COH21_002899  97.6      100       0          1619      40644  43181  +     
AFLA_066910  COH21_002900  98.3      100       1.3e-257   704       43896  45038  -     
AFLA_066920  COH21_002901  99.7      89.7      2.34e-271  740       45397  46539  +     
AFLA_066930  COH21_002902  100       100       0          1048      46750  48403  -     
AFLA_066940  COH21_002903  100       100       9.3e-287   780       48735  50129  +     


GCA_002456175
=============
NWUH02000149.1
--------------
Cluster 14, score 19.5637:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066940  COH20_008020  100       100       9.3e-287   780       365392  366786  -     
AFLA_066930  COH20_008021  100       100       0          1048      367118  368771  +     
AFLA_066920  COH20_008022  99.7      89.7      2.34e-271  740       368982  370124  -     
AFLA_066910  COH20_008023  98.3      100       1.3e-257   704       370483  371625  +     
AFLA_066900  COH20_008024  97.6      100       0          1619      372340  374877  -     
AFLA_066890  COH20_008025  98.2      100       0          1003      377156  379089  +     
AFLA_066880  COH20_008026  83.4      97.9      3.71e-260  719       379576  381237  -     
AFLA_066860  COH20_008027  99.8      100       0          1135      381830  384106  +     
AFLA_066870  COH20_008027  98.6      99.3      3.03e-88   275       381830  384106  +     
AFLA_066850  COH20_008028  100       90.6      2.14e-63   191       384614  384914  -     
AFLA_066840  COH20_008029  99.1      100       0          7698      385198  397039  +     


GCA_002749805
=============
NEXV01000335.1
--------------
Cluster 15, score 17.4021:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066940  AARAC_004345  96.4      100       1.3e-277   756       7971   9365   -     
AFLA_066930  AARAC_004346  97.8      100       0          1027      9712   11365  +     
AFLA_066920  AARAC_004347  94.7      89.7      1.81e-259  710       11577  12719  -     
AFLA_066910  AARAC_004348  92.5      100       1.95e-243  668       13077  14218  +     
AFLA_066900  AARAC_004349  91.2      90.9      0          1377      14950  17259  -     
AFLA_066890  AARAC_004350  94.9      100       0          972       19946  21857  +     
AFLA_066860  AARAC_004352  93.8      100       0          1048      24624  26898  +     
AFLA_066870  AARAC_004352  93.5      99.3      3.21e-83   261       24624  26898  +     
AFLA_066850  AARAC_004353  93        67        1.8e-42    138       27388  27722  -     
AFLA_066840  AARAC_004354  94.3      100       0          7325      27989  39828  +     


GCA_003184525
=============
MSFK01000002.1
--------------
Cluster 16, score 1.0184:
Query        Subject           Identity  Coverage  E-value   Bitscore  Start    End      Strand
AFLA_066910  BO94DRAFT_562509  34.1      98.1      1.36e-53  184       1382323  1383520  -     


GCA_003184545
=============
MSFL01000007.1
--------------
Cluster 17, score 1.0298:
Query        Subject           Identity  Coverage  E-value   Bitscore  Start   End     Strand
AFLA_066940  BO70DRAFT_360467  42.6      96.6      5.37e-97  298       282442  284167  -     


GCA_003184635
=============
KZ826324.1
----------
Cluster 18, score 2.3856:
Query        Subject           Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066920  BO78DRAFT_361760  53.9      88.2      1.03e-137  402       147477  148625  -     
AFLA_066840  BO78DRAFT_361763  47.1      99.7      0          3454      159410  171241  +     


GCA_003709025
=============
QQZZ01000052.1
--------------
Cluster 19, score 19.5643:
Query        Subject      Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066840  CA14_006670  99        100       0          7695      109439  121280  -     
AFLA_066850  CA14_006671  100       90.6      2.14e-63   191       121564  121864  +     
AFLA_066860  CA14_006672  99.8      100       0          1135      121984  124772  -     
AFLA_066870  CA14_006672  99.3      99.3      7.74e-89   276       121984  124772  -     
AFLA_066880  CA14_006673  85.1      100       9.52e-272  747       125192  126792  +     
AFLA_066890  CA14_006674  99        100       0          1010      127389  129301  -     
AFLA_066900  CA14_006675  96.3      100       0          1592      131577  134114  +     
AFLA_066910  CA14_006676  99.4      100       1.17e-260  711       134828  135969  -     
AFLA_066920  CA14_006677  99.7      89.7      2.34e-271  740       136328  137470  +     
AFLA_066930  CA14_006678  99.8      100       0          1047      137681  139337  -     
AFLA_066940  CA14_006679  99.2      100       8.92e-285  775       139666  141060  +     


GCA_009017415
=============
CP044623.1
----------
Cluster 20, score 16.8108:
Query        Subject        Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066850  F9C07_8109     100       100       6.3e-71    211       736864  737343  +     
AFLA_066860  F9C07_2235280  100       100       0          1136      737672  739948  -     
AFLA_066870  F9C07_2235280  99.3      99.3      7.74e-89   276       737672  739948  -     
AFLA_066880  F9C07_1734089  85.1      100       9.52e-272  747       740264  742298  +     
AFLA_066890  F9C07_2285877  100       100       0          1019      742357  745367  -     
AFLA_066900  F9C07_1734300  97.9      100       0          1624      746567  749770  +     
AFLA_066910  F9C07_8115     100       100       3.49e-262  715       750127  751268  -     
AFLA_066920  F9C07_8116     100       100       1.94e-305  828       751504  752769  +     
AFLA_066930  F9C07_8117     100       100       0          1048      752980  754633  -     
AFLA_066940  F9C07_2285882  100       100       9.3e-287   780       754908  756764  +     


GCA_009176345
=============
ML732166.1
----------
Cluster 21, score 16.4574:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066940  BDV29DRAFT_153478  97.2      100       2.74e-279  761       30296  31690  -     
AFLA_066930  BDV29DRAFT_198415  97.4      100       0          1023      32023  33710  +     
AFLA_066920  BDV29DRAFT_198417  95.8      89.7      6.58e-262  716       33887  35029  -     
AFLA_066910  BDV29DRAFT_198418  93.1      100       3.23e-242  665       35386  36527  +     
AFLA_066900  BDV29DRAFT_153482  92.4      100       0          1530      37128  39665  -     
AFLA_066890  BDV29DRAFT_153484  92.9      100       0          945       44418  46331  +     
AFLA_066880  BDV29DRAFT_198420  82.7      100       1.12e-263  727       46930  48848  -     
AFLA_066860  BDV29DRAFT_188506  84.8      95.8      0          882       49098  51376  +     
AFLA_066870  BDV29DRAFT_188506  92.9      99.3      1.04e-81   256       49098  51376  +     
AFLA_066840  BDV29DRAFT_153487  93.5      100       0          7325      54692  66533  +     


GCA_009176375
=============
ML734603.1
----------
Cluster 22, score 19.5243:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066840  BDV35DRAFT_354525  99.7      100       0          7752      8918   21618  -     
AFLA_066850  BDV35DRAFT_231550  100       90.6      2.14e-63   191       21085  21644  +     
AFLA_066860  BDV35DRAFT_231567  99.8      100       0          1135      21822  24399  -     
AFLA_066870  BDV35DRAFT_231567  99.3      99.3      7.74e-89   276       21822  24399  -     
AFLA_066880  BDV35DRAFT_231578  84.8      100       3.17e-270  743       24735  26633  +     
AFLA_066890  BDV35DRAFT_393221  98.6      100       0          1006      27072  28983  -     
AFLA_066900  BDV35DRAFT_380839  95.8      90.9      0          1432      31491  33803  +     
AFLA_066910  BDV35DRAFT_354536  98.4      70.1      6.63e-179  500       33967  35402  -     
AFLA_066920  BDV35DRAFT_380841  99.7      89.7      2.34e-271  740       36019  37161  +     
AFLA_066930  BDV35DRAFT_393225  99.4      100       0          1043      37372  39025  -     
AFLA_066940  BDV35DRAFT_380843  92        100       8.42e-249  701       39357  42680  +     


GCA_009176385
=============
ML734976.1
----------
Cluster 23, score 17.2669:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066840  BDV34DRAFT_196710  95.6      84.9      0          6302      187289  197556  -     
AFLA_066850  BDV34DRAFT_111731  88.6      83        1.57e-49   156       199492  200049  +     
AFLA_066880  BDV34DRAFT_226069  81.3      100       2.38e-258  713       203375  204885  +     
AFLA_066890  BDV34DRAFT_226070  94.3      100       0          960       205483  207394  -     
AFLA_066900  BDV34DRAFT_226071  92.2      90.9      0          1387      210083  212392  +     
AFLA_066910  BDV34DRAFT_226072  92.5      100       1.72e-239  658       212878  214016  -     
AFLA_066920  BDV34DRAFT_213590  93.8      89.7      2.11e-258  707       214371  215513  +     
AFLA_066930  BDV34DRAFT_213591  97.6      100       0          1031      215724  217377  -     
AFLA_066940  BDV34DRAFT_226075  96.4      100       5.3e-277   755       217725  219120  +     


GCA_009176395
=============
ML734273.1
----------
Cluster 24, score 2.1780:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066880  BDV32DRAFT_136465  81.9      100       5.04e-260  717       291095  292606  -     
AFLA_066860  BDV32DRAFT_119966  94.3      100       0          1063      293150  296211  +     
AFLA_066870  BDV32DRAFT_119966  93.6      99.3      1.78e-81   257       293150  296211  +     


GCA_009176405
=============
ML733448.1
----------
Cluster 25, score 16.2669:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066840  BDV33DRAFT_175242  94.7      71        0          5206      119057  127621  -     
AFLA_066860  BDV33DRAFT_175248  98.4      100       0          1118      131762  134442  -     
AFLA_066870  BDV33DRAFT_175248  93.5      99.3      1.76e-82   260       131762  134442  -     
AFLA_066880  BDV33DRAFT_192666  81.7      100       3.55e-260  718       135077  136588  +     
AFLA_066890  BDV33DRAFT_232077  94.1      100       0          961       137086  139384  -     
AFLA_066900  BDV33DRAFT_205306  91.3      100       0          1513      141568  144102  +     
AFLA_066910  BDV33DRAFT_205307  92.5      100       3.47e-239  657       144833  145971  -     
AFLA_066920  BDV33DRAFT_192669  95.2      89.7      1.48e-258  707       146329  147471  +     
AFLA_066930  BDV33DRAFT_232079  97.8      100       0          1030      147626  149335  -     
AFLA_066940  BDV33DRAFT_232081  96.9      100       1.58e-278  759       149683  151077  +     


GCA_009176455
=============
ML732854.1
----------
Cluster 26, score 9.0399:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066840  BDV30DRAFT_195125  97.5      100       0          7602      111516  123616  -     
AFLA_066850  BDV30DRAFT_195124  87.9      85.8      4.29e-50   159       123616  124184  +     
AFLA_066860  BDV30DRAFT_230164  86.9      95.6      0          908       124602  126875  -     
AFLA_066870  BDV30DRAFT_230164  99.3      97.9      7.81e-88   271       124602  126875  -     
AFLA_066880  BDV30DRAFT_230165  83.8      100       2.48e-267  736       127514  129025  +     
AFLA_066890  BDV30DRAFT_195142  96.9      100       0          994       129206  131740  -     

ML732949.1
----------
Cluster 27, score 9.4615:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066900  BDV30DRAFT_245069  96        90.9      0          1444      1343   3655   +     
AFLA_066910  BDV30DRAFT_232305  97.8      100       8.8e-256   699       4330   5471   -     
AFLA_066920  BDV30DRAFT_232306  98        89.7      1.06e-267  731       5829   6971   +     
AFLA_066930  BDV30DRAFT_67408   99.4      100       0          1043      6939   9001   -     
AFLA_066940  BDV30DRAFT_232308  91.5      100       9.7e-248   698       9167   12489  +     


GCA_009193445
=============
ML743605.1
----------
Cluster 28, score 16.4310:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066940  BDV38DRAFT_295433  96.4      100       5.3e-277   755       221414  222933  -     
AFLA_066930  BDV38DRAFT_295435  96.8      100       0          1014      223264  224965  +     
AFLA_066920  BDV38DRAFT_295437  95.5      89.7      9.35e-262  716       225125  226267  -     
AFLA_066910  BDV38DRAFT_295438  91.1      100       2.32e-235  647       226514  227762  +     
AFLA_066900  BDV38DRAFT_295440  91.5      89.5      0          1362      227854  230670  -     
AFLA_066890  BDV38DRAFT_295442  91.9      100       0          932       233745  235644  +     
AFLA_066880  BDV38DRAFT_295445  82.9      100       1.94e-264  729       236050  237788  -     
AFLA_066860  BDV38DRAFT_273692  84.1      95.8      2.72e-316  871       238433  240713  +     
AFLA_066840  BDV38DRAFT_164443  93.3      100       0          7284      241187  253660  +     


GCA_009193465
=============
ML742039.1
----------
Cluster 29, score 1.3361:
Query        Subject            Identity  Coverage  E-value  Bitscore  Start   End     Strand
AFLA_066840  BDV25DRAFT_136914  45.5      99.7      0        3361      163586  175418  +     


GCA_009193505
=============
ML738411.1
----------
Cluster 30, score 16.4811:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AFLA_066840  BDV41DRAFT_555292  96        100       0          7481      41870  54524  -     
AFLA_066860  BDV41DRAFT_582519  98.1      100       0          1112      54940  57216  -     
AFLA_066870  BDV41DRAFT_582519  94.2      99.3      1.16e-83   263       54940  57216  -     
AFLA_066880  BDV41DRAFT_555296  81.3      100       1.83e-257  713       57529  59601  +     
AFLA_066890  BDV41DRAFT_582521  95.1      100       0          971       59979  61890  -     
AFLA_066900  BDV41DRAFT_582522  91.2      90.9      0          1377      64579  66888  +     
AFLA_066910  BDV41DRAFT_582523  93.4      100       1.26e-241  663       67373  68511  -     
AFLA_066920  BDV41DRAFT_582524  95.8      89.7      1.55e-260  712       68869  70011  +     
AFLA_066930  BDV41DRAFT_582525  97.4      100       0          1026      70222  71875  -     
AFLA_066940  BDV41DRAFT_582526  96.4      100       1.85e-277  756       72223  73617  +     


GCA_009193525
=============
ML741795.1
----------
Cluster 31, score 16.4877:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066840  BDV39DRAFT_176089  95.2      100       0          7426      188926  201607  -     
AFLA_066860  BDV39DRAFT_176093  98.4      100       0          1117      201939  204382  -     
AFLA_066870  BDV39DRAFT_176093  93.5      99.3      2.46e-82   259       201939  204382  -     
AFLA_066880  BDV39DRAFT_215395  81.7      100       1.01e-259  719       204734  206445  +     
AFLA_066890  BDV39DRAFT_205409  93.3      100       0          961       207042  208953  -     
AFLA_066900  BDV39DRAFT_205410  91.1      100       0          1509      211428  213962  +     
AFLA_066910  BDV39DRAFT_193153  90.9      100       2.43e-237  652       214691  215832  -     
AFLA_066920  BDV39DRAFT_205412  96.4      89.7      1.97e-263  720       216187  217329  +     
AFLA_066930  BDV39DRAFT_205413  97.2      100       0          1023      217533  219186  -     
AFLA_066940  BDV39DRAFT_205414  96.1      100       3.58e-275  750       219517  220906  +     


GCA_009193545
=============
ML737174.1
----------
Cluster 32, score 19.4940:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066940  BDV24DRAFT_177218  96.4      100       1.3e-277   756       84452   85846   -     
AFLA_066930  BDV24DRAFT_177219  97.8      100       0          1027      86174   87847   +     
AFLA_066920  BDV24DRAFT_166856  94.4      89.7      3.64e-259  709       88059   89201   -     
AFLA_066910  BDV24DRAFT_177221  92.8      100       3.37e-244  670       89559   90700   +     
AFLA_066900  BDV24DRAFT_177222  91.5      90.9      0          1381      91431   93740   -     
AFLA_066890  BDV24DRAFT_166859  94.7      100       0          970       96428   98339   +     
AFLA_066880  BDV24DRAFT_166860  81.5      100       8.32e-259  714       98935   100445  -     
AFLA_066860  BDV24DRAFT_139112  98.2      100       0          1116      100982  103725  +     
AFLA_066870  BDV24DRAFT_139112  93.5      99.3      4.51e-83   261       100982  103725  +     
AFLA_066850  BDV24DRAFT_166862  91.8      80.2      2.3e-50    159       103892  104207  -     
AFLA_066840  BDV24DRAFT_166863  95.4      100       0          7438      104474  116315  +     


GCA_009193645
=============
ML736739.1
----------
Cluster 33, score 2.1576:
Query        Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AFLA_066880  BDV37DRAFT_236451  81.9      100       5.04e-260  717       657689  659345  -     
AFLA_066860  BDV37DRAFT_267813  83        95.8      1.23e-311  859       659952  662217  +     
AFLA_066870  BDV37DRAFT_267813  93.6      99.3      3.41e-82   257       659952  662217  +     


GCA_014117465
=============
CP059871.1
----------
Cluster 34, score 19.5735:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start    End      Strand
AFLA_066940  G4B84_010000  98.4      100       4.41e-279  760       3180940  3182334  -     
AFLA_066930  G4B84_010001  100       100       0          1048      3182467  3184319  +     
AFLA_066920  G4B84_010002  100       89.7      8.15e-272  741       3184530  3185672  -     
AFLA_066910  G4B84_010003  100       100       3.49e-262  715       3186031  3187172  +     
AFLA_066900  G4B84_010004  97.6      100       0          1618      3187886  3190423  -     
AFLA_066890  G4B84_010005  100       100       0          1019      3192698  3194610  +     
AFLA_066880  G4B84_010006  85.1      100       9.52e-272  747       3195208  3196719  -     
AFLA_066860  G4B84_010007  100       100       0          1136      3197351  3199627  +     
AFLA_066870  G4B84_010007  99.3      99.3      7.74e-89   276       3197351  3199627  +     
AFLA_066850  G4B84_010008  100       78.3      1.57e-54   169       3200106  3200435  -     
AFLA_066840  G4B84_010009  100       100       0          7782      3200719  3212560  +     


GCA_014117485
=============
CP059863.1
----------
Cluster 35, score 19.5690:
Query        Subject       Identity  Coverage  E-value    Bitscore  Start    End      Strand
AFLA_066940  G4B11_010043  98.4      100       4.41e-279  760       3225057  3226451  -     
AFLA_066930  G4B11_010044  99.8      100       0          1046      3226584  3228436  +     
AFLA_066920  G4B11_010045  99.7      89.7      2.34e-271  740       3228647  3229789  -     
AFLA_066910  G4B11_010046  99.2      100       1.12e-258  706       3230148  3231290  +     
AFLA_066900  G4B11_010047  97.5      100       0          1617      3232004  3234541  -     
AFLA_066890  G4B11_010048  99.4      100       0          1014      3236816  3238728  +     
AFLA_066880  G4B11_010049  85.1      100       9.52e-272  747       3239325  3240836  -     
AFLA_066860  G4B11_010050  99.8      100       0          1135      3241469  3243745  +     
AFLA_066870  G4B11_010050  99.3      99.3      7.74e-89   276       3241469  3243745  +     
AFLA_066850  G4B11_010051  100       80.2      8.27e-56   172       3244178  3244553  -     
AFLA_066840  G4B11_010052  99.6      100       0          7753      3244837  3256678  +     
